Date,Name,Year,Letterboxd URI,Rating
11/29/22,Bermuda Tentacles,2014,https://boxd.it/7Iry,2.5
11/29/22,Triassic World,2018,https://boxd.it/jjKa,2.5
11/29/22,Geo-Disaster,2017,https://boxd.it/hdKO,2.5
11/29/22,500 MPH Storm,2013,https://boxd.it/5jM8,2.5
11/29/22,Airline Disaster,2010,https://boxd.it/ZrG,2.5
11/30/22,Die Hard,1988,https://boxd.it/2a7u,4.5
12/1/22,Piranha 3D,2010,https://boxd.it/U5q,2.5
12/1/22,Inside Out,2015,https://boxd.it/4KHC,4.5
12/2/22,Spy Kids,2001,https://boxd.it/1Xcw,3
12/2/22,Spy Kids 2: The Island of Lost Dreams,2002,https://boxd.it/1Yyo,3
12/2/22,Spy Kids 3-D: Game Over,2003,https://boxd.it/1S7w,3
12/3/22,Spy Kids: All the Time in the World,2011,https://boxd.it/ptm,3
12/3/22,16 Wishes,2010,https://boxd.it/12eU,3
12/3/22,The Game Plan,2007,https://boxd.it/1PDY,3
12/3/22,Teen Beach Movie,2013,https://boxd.it/5rKa,3
12/4/22,Dirty Dancing,1987,https://boxd.it/2baY,2
12/4/22,Blast from the Past,1999,https://boxd.it/1ToS,3
12/4/22,Ice Age,2002,https://boxd.it/2apS,4
12/4/22,Ice Age: The Meltdown,2006,https://boxd.it/2wRk,3.5
12/4/22,Ice Age: Dawn of the Dinosaurs,2009,https://boxd.it/20iC,3.5
12/4/22,Home Alone: The Holiday Heist,2012,https://boxd.it/4loU,2.5
12/4/22,Child's Play 3,1991,https://boxd.it/1Uqg,2.5
12/4/22,Camp Rock 2: The Final Jam,2010,https://boxd.it/Sru,2.5
12/4/22,Romeo and Juliet,1968,https://boxd.it/22cQ,2.5
12/4/22,Home Alone 4,2002,https://boxd.it/1RLA,2.5
12/4/22,Prisoners,2013,https://boxd.it/4E5i,4.5
12/4/22,Replicas,2018,https://boxd.it/9yBi,2.5
12/5/22,Beauty and the Beast,1991,https://boxd.it/1XhG,3
12/5/22,The Jungle Book,1967,https://boxd.it/1YY2,4
12/5/22,Frankenweenie,2012,https://boxd.it/bPS,3
12/6/22,Rebecca,2020,https://boxd.it/ighW,3
12/6/22,Morbius,2022,https://boxd.it/j978,3
12/7/22,Fantastic Mr. Fox,2009,https://boxd.it/1WyQ,4
12/8/22,Spirited Away,2001,https://boxd.it/2b4m,5
12/8/22,Radio Rebel,2012,https://boxd.it/39mq,2.5
12/8/22,Curious George,2006,https://boxd.it/1Xos,4.5
12/9/22,Armour of God,1986,https://boxd.it/1UXa,4
12/9/22,Operation Condor,1991,https://boxd.it/1UX0,4
12/10/22,Big Hero 6,2014,https://boxd.it/5rje,5
12/10/22,Memories of Murder,2003,https://boxd.it/1TSo,5
12/11/22,Inception,2010,https://boxd.it/1skk,5
12/13/22,Everything Everywhere All at Once,2022,https://boxd.it/jUk4,4.5
12/13/22,Final Destination,2000,https://boxd.it/1YrC,4.5
12/17/22,Bodies Bodies Bodies,2022,https://boxd.it/iRcE,4.5
12/17/22,Unfriended,2014,https://boxd.it/8sXg,3.5
12/21/22,Bullet Train,2022,https://boxd.it/qW26,4
12/22/22,Police Story 2,1988,https://boxd.it/1VtU,4.5
12/23/22,Dunkirk,2017,https://boxd.it/d0Y6,4.5
12/24/22,Close Encounters of the Third Kind,1977,https://boxd.it/29u8,3.5
12/26/22,Us,2019,https://boxd.it/gnV6,4.5
12/27/22,The Nun,2018,https://boxd.it/fBkw,3
12/27/22,The Resort,2021,https://boxd.it/uvEK,2
12/28/22,Last Seen Alive,2022,https://boxd.it/Aj8u,3
12/29/22,Law Abiding Citizen,2009,https://boxd.it/1A2I,4
12/29/22,Ittefaq,2017,https://boxd.it/gCw6,3.5
12/29/22,Race,2008,https://boxd.it/1EJQ,3.5
12/30/22,Thank God,2022,https://boxd.it/tte4,3
12/30/22,Forrest Gump,1994,https://boxd.it/728,4
12/30/22,It,2017,https://boxd.it/bC8e,4
12/30/22,Guardians of the Galaxy Vol. 2,2017,https://boxd.it/8MxC,4
12/30/22,Captain America: The First Avenger,2011,https://boxd.it/28b0,4
12/30/22,Back to the Future Part II,1989,https://boxd.it/2aYI,4
12/30/22,The Evil Dead,1981,https://boxd.it/29Go,4
12/30/22,Moneyball,2011,https://boxd.it/glS,4
12/30/22,Indiana Jones and the Temple of Doom,1984,https://boxd.it/2bb8,4.5
12/30/22,Airplane!,1980,https://boxd.it/29yu,4
12/30/22,Predator,1987,https://boxd.it/2b84,4
12/30/22,22 Jump Street,2014,https://boxd.it/5Fvy,4
12/30/22,Independence Day,1996,https://boxd.it/2a1w,4
12/30/22,The Ring,2002,https://boxd.it/2a70,4
12/30/22,Child's Play,1988,https://boxd.it/1VTo,4
12/30/22,The Bourne Supremacy,2004,https://boxd.it/26EE,4
12/30/22,She-Hulk: Attorney at Law,2022,https://boxd.it/CjLK,4
12/30/22,Final Destination 2,2003,https://boxd.it/1YSS,4
12/30/22,Identity,2003,https://boxd.it/26e2,4
12/30/22,Knowing,2009,https://boxd.it/1Pmy,4
12/30/22,Commando,1985,https://boxd.it/1UTs,4
12/30/22,Devil,2010,https://boxd.it/SX6,4
12/30/22,Unstoppable,2010,https://boxd.it/SVO,4
12/30/22,"Game Over, Man!",2018,https://boxd.it/gjaK,4
12/30/22,Rumble in the Bronx,1995,https://boxd.it/1fi6,4.5
12/30/22,Presumed Innocent,1990,https://boxd.it/1UEW,4
12/30/22,Scooby-Doo! and the Legend of the Vampire,2003,https://boxd.it/1m1c,4.5
12/30/22,Doctor Strange in the Multiverse of Madness,2022,https://boxd.it/gaTc,3.5
12/30/22,The Dark Knight Rises,2012,https://boxd.it/H3m,4
12/30/22,Star Wars: Episode III - Revenge of the Sith,2005,https://boxd.it/27US,4.5
12/30/22,Ocean's Eleven,2001,https://boxd.it/2aZm,4.5
12/30/22,Elf,2003,https://boxd.it/1VyK,3.5
12/30/22,Scooby-Doo,2002,https://boxd.it/1YaQ,4
12/30/22,The Invitation,2015,https://boxd.it/9OUU,4
12/30/22,Mission: Impossible III,2006,https://boxd.it/29cI,3.5
12/30/22,Drag Me to Hell,2009,https://boxd.it/1Jzw,3.5
12/30/22,Terrifier,2016,https://boxd.it/eRzg,3.5
12/30/22,Armageddon,1998,https://boxd.it/2b9Q,3.5
12/30/22,Ghost,1990,https://boxd.it/2aLE,3.5
12/30/22,Final Destination 3,2006,https://boxd.it/1Z40,3.5
12/30/22,The Expendables 2,2012,https://boxd.it/2CPE,3.5
12/30/22,Air Force One,1997,https://boxd.it/1XQw,3.5
12/30/22,Insidious: Chapter 3,2015,https://boxd.it/8BkM,3.5
12/30/22,Snakes on a Plane,2006,https://boxd.it/2aAw,3.5
12/30/22,Deep Blue Sea,1999,https://boxd.it/1ZBo,3.5
12/30/22,Home Alone 3,1997,https://boxd.it/1XZ4,4
12/30/22,Escape Plan,2013,https://boxd.it/3DX2,3.5
12/30/22,The Weekend Away,2022,https://boxd.it/vHXw,3.5
12/30/22,The Man from Toronto,2022,https://boxd.it/oRgS,3.5
12/30/22,Airplane II: The Sequel,1982,https://boxd.it/26uu,3.5
12/30/22,Passenger 57,1992,https://boxd.it/1W0Y,3.5
12/30/22,True Memoirs of an International Assassin,2016,https://boxd.it/bhEo,3.5
12/30/22,Just Cause,1995,https://boxd.it/1Zgq,3.5
12/30/22,Domestic Disturbance,2001,https://boxd.it/1TOc,3.5
12/30/22,Halloween,1978,https://boxd.it/2wRu,3.5
12/30/22,Night at the Museum,2006,https://boxd.it/28wi,3.5
12/30/22,HIT: The First Case,2020,https://boxd.it/pifM,3.5
12/30/22,Jurassic World: Fallen Kingdom,2018,https://boxd.it/bOnU,3.5
12/30/22,Jurassic World Dominion,2022,https://boxd.it/ikXW,3.5
12/31/22,Glass Onion,2022,https://boxd.it/oCkK,4.5
12/31/22,Poltergeist,1982,https://boxd.it/2a0o,4
1/1/23,Titanic,1997,https://boxd.it/2a2k,4.5
1/4/23,Govinda Naam Mera,2022,https://boxd.it/oHA4,3.5
1/4/23,Drishyam,2015,https://boxd.it/bQgm,4
1/4/23,Dhol,2007,https://boxd.it/1F8c,3.5
1/5/23,True Lies,1994,https://boxd.it/19pq,4
1/5/23,Paths of Glory,1957,https://boxd.it/29b6,3.5
1/5/23,L.A. Confidential,1997,https://boxd.it/27oC,4.5
1/5/23,A Bug's Life,1998,https://boxd.it/1Yyy,3.5
1/5/23,Dhoom 3,2013,https://boxd.it/QDS,3
1/5/23,Dhoom,2004,https://boxd.it/1ICE,3
1/5/23,Dhoom 2,2006,https://boxd.it/1OAa,3.5
1/7/23,No Escape,2015,https://boxd.it/5NAw,3.5
1/8/23,Project A,1983,https://boxd.it/1BLY,4.5
1/8/23,Coach Carter,2005,https://boxd.it/218e,4
1/11/23,Phone Bhoot,2022,https://boxd.it/rdXy,2.5
1/11/23,Singham Returns,2014,https://boxd.it/8Rdi,3.5
1/11/23,Krrish 3,2013,https://boxd.it/68tm,2.5
1/11/23,Koi... Mil Gaya,2003,https://boxd.it/1vFg,3.5
1/11/23,Krrish,2006,https://boxd.it/1gCw,3.5
1/12/23,Life Is Beautiful,1997,https://boxd.it/29Wm,4.5
1/12/23,Jab We Met,2007,https://boxd.it/1T2W,3.5
1/13/23,Rocky,1976,https://boxd.it/28Uk,4
1/13/23,Rocky II,1979,https://boxd.it/28Ua,4.5
1/13/23,Rocky IV,1985,https://boxd.it/28T2,4.5
1/14/23,Rocky III,1982,https://boxd.it/28Tw,4.5
1/15/23,The Pale Blue Eye,2022,https://boxd.it/u8tk,3
1/15/23,21 Jump Street,2012,https://boxd.it/J0,4.5
1/15/23,36 China Town,2006,https://boxd.it/1DZe,3.5
1/16/23,Drishyam 2,2022,https://boxd.it/CXa0,4
1/17/23,Rocky V,1990,https://boxd.it/28SS,3.5
1/18/23,42 to 1,2018,https://boxd.it/kT6s,4
1/18/23,Celtics/Lakers: Best of Enemies,2017,https://boxd.it/gjeC,4.5
1/18/23,The Two Bills,2018,https://boxd.it/i70s,4
1/18/23,Deion's Double Play,2019,https://boxd.it/liie,3.5
1/18/23,Den of Thieves,2018,https://boxd.it/g17e,3.5
1/18/23,Mr. India,1987,https://boxd.it/YeQ,4
1/18/23,Indiana Jones and the Kingdom of the Crystal Skull,2008,https://boxd.it/2aR8,3.5
1/18/23,The Mummy,1999,https://boxd.it/2a7a,4.5
1/18/23,The Mummy Returns,2001,https://boxd.it/28cs,4.5
1/18/23,Transformers,2007,https://boxd.it/280c,4.5
1/22/23,The Thing,1982,https://boxd.it/294O,5
1/26/23,2025: The World Enslaved by a Virus,2021,https://boxd.it/uwqu,0.5
1/29/23,Zoolander 2,2016,https://boxd.it/aNBE,3.5
1/29/23,Skinamarink,2022,https://boxd.it/ByDO,3
1/29/23,Super Size Me,2004,https://boxd.it/1YQC,3.5
1/29/23,The Invisible Man,2020,https://boxd.it/kWlA,3.5
1/30/23,The Dictator,2012,https://boxd.it/2DEW,3.5
2/7/23,The Fugitive,1993,https://boxd.it/230G,4.5
2/7/23,Inglourious Basterds,2009,https://boxd.it/1JzG,5
2/10/23,White Men Can't Jump,1992,https://boxd.it/1WWy,3.5
2/12/23,Knock at the Cabin,2023,https://boxd.it/npL2,3.5
2/14/23,The Happening,2008,https://boxd.it/200o,3
2/15/23,Ford v Ferrari,2019,https://boxd.it/ce74,4.5
2/15/23,U.S. Marshals,1998,https://boxd.it/1T2M,4.5
2/18/23,Rocky Balboa,2006,https://boxd.it/291q,3.5
2/19/23,The Little Mermaid,1989,https://boxd.it/1WYO,3
2/19/23,The Nightmare Before Christmas,1993,https://boxd.it/1YzQ,4
2/21/23,Creed,2015,https://boxd.it/a2qk,4.5
2/24/23,Spider-Man: Homecoming,2017,https://boxd.it/aboM,4.5
2/24/23,The Avengers,2012,https://boxd.it/1xFW,4.5
2/24/23,Ant-Man and the Wasp: Quantumania,2023,https://boxd.it/nL2y,3.5
2/24/23,The Guardians of the Galaxy Holiday Special,2022,https://boxd.it/t77K,3.5
2/24/23,The Falcon and the Winter Soldier,2021,https://boxd.it/sbH6,3.5
2/25/23,Psycho,1960,https://boxd.it/2ab2,4.5
2/25/23,No Country for Old Men,2007,https://boxd.it/21ew,5
2/27/23,Creed II,2018,https://boxd.it/hgl8,4
2/28/23,All Quiet on the Western Front,2022,https://boxd.it/H08,4.5
3/4/23,Happy Gilmore,1996,https://boxd.it/1Yey,4
3/5/23,Super 8,2011,https://boxd.it/dVI,3.5
3/5/23,Camp Rock,2008,https://boxd.it/1PHw,2.5
3/5/23,Christmas Twister,2012,https://boxd.it/6eHO,2.5
3/5/23,Romeo + Juliet,1996,https://boxd.it/2ama,3
3/5/23,Captain Phillips,2013,https://boxd.it/3GPK,3
3/5/23,Anacondas: The Hunt for the Blood Orchid,2004,https://boxd.it/1Uic,3
3/5/23,Scooby-Doo! The Mystery Begins,2009,https://boxd.it/1Ai2,3
3/5/23,Shrek 2,2004,https://boxd.it/29z8,3.5
3/5/23,The Black Phone,2021,https://boxd.it/sqFE,3.5
3/5/23,Jumanji: Welcome to the Jungle,2017,https://boxd.it/bUeE,3.5
3/5/23,Hercules,1997,https://boxd.it/1SDW,3.5
3/5/23,Madagascar,2005,https://boxd.it/29dc,3.5
3/5/23,Insomnia,2002,https://boxd.it/2aB0,3.5
3/5/23,Ocean's Thirteen,2007,https://boxd.it/2aEy,3.5
3/5/23,Apollo 13,1995,https://boxd.it/2a6G,4.5
3/5/23,In the Heat of the Night,1967,https://boxd.it/1VLY,3.5
3/5/23,I Spy,2002,https://boxd.it/20aS,3.5
3/5/23,Soul Plane,2004,https://boxd.it/1RtG,3.5
3/5/23,The Big Brawl,1980,https://boxd.it/1Fok,3.5
3/7/23,The Bone Collector,1999,https://boxd.it/1Yzw,4
3/7/23,Tango & Cash,1989,https://boxd.it/1YdU,4.5
3/7/23,Conspiracy Theory,1997,https://boxd.it/1ZNk,3.5
3/9/23,Man on a Ledge,2012,https://boxd.it/FQm,3.5
3/10/23,City of God,2002,https://boxd.it/2a2a,5
3/10/23,Killer Klowns from Outer Space,1988,https://boxd.it/1Kpi,3.5
3/11/23,Poltergeist II: The Other Side,1986,https://boxd.it/1Uyu,3.5
3/11/23,Poltergeist III,1988,https://boxd.it/1WAi,3
3/13/23,Lethal Weapon,1987,https://boxd.it/29e0,4
3/14/23,Spree,2020,https://boxd.it/oiiO,1
3/14/23,Mamma Mia! Here We Go Again,2018,https://boxd.it/gnfO,3.5
3/14/23,The Commuter,2018,https://boxd.it/dZ36,3.5
3/15/23,Hearts and Minds,1974,https://boxd.it/WSE,4
3/16/23,Alvin and the Chipmunks,2007,https://boxd.it/21E0,3.5
3/16/23,Alvin and the Chipmunks: The Squeakquel,2009,https://boxd.it/1zgk,3
3/16/23,The Frozen Ground,2013,https://boxd.it/605w,1
3/18/23,Contagion,2011,https://boxd.it/13rq,3
3/18/23,Barbie: Princess Charm School,2011,https://boxd.it/2vLK,4
3/18/23,Barbie and the Magic of Pegasus,2005,https://boxd.it/1Lgc,3.5
3/18/23,Barbie: A Fashion Fairytale,2010,https://boxd.it/QSy,3.5
3/18/23,Barbie: The Princess & The Popstar,2012,https://boxd.it/4eci,3
3/18/23,Barbie: A Fairy Secret,2011,https://boxd.it/lZI,3.5
3/18/23,Stree,2018,https://boxd.it/jrdI,4
3/18/23,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,https://boxd.it/2agQ,3
3/20/23,The Lego Movie,2014,https://boxd.it/4pDO,4
3/21/23,Greatest Events of World War II in Colour,2019,https://boxd.it/yS6u,4.5
3/22/23,Airline Disaster: Crash of the Century,2006,https://boxd.it/vxsS,4
3/26/23,House Shark,2017,https://boxd.it/hmts,2.5
3/26/23,Four Falls of Buffalo,2015,https://boxd.it/cQS8,4
3/26/23,Creed III,2023,https://boxd.it/pf68,4.5
3/27/23,Aladdin,1992,https://boxd.it/29yE,3.5
3/28/23,Eyes Without a Face,1960,https://boxd.it/1j9i,4
3/28/23,Nope,2022,https://boxd.it/sDCe,4.5
3/28/23,Shaun of the Dead,2004,https://boxd.it/29J8,4
3/28/23,Cocaine Bear,2023,https://boxd.it/ugw2,4
3/28/23,The King's Man,2021,https://boxd.it/h714,4
3/28/23,Annabelle,2014,https://boxd.it/7l84,3.5
3/28/23,Insidious: Chapter 2,2013,https://boxd.it/3dqc,4
3/28/23,Sinister 2,2015,https://boxd.it/8L58,4
3/28/23,Eraser,1996,https://boxd.it/1Z6U,4
3/28/23,Believeland,2016,https://boxd.it/dAn6,4.5
3/28/23,Once Upon a Time... in Hollywood,2019,https://boxd.it/gH0O,3.5
3/28/23,Scream 2,1997,https://boxd.it/24Es,4
3/28/23,The Mask,1994,https://boxd.it/29rS,3.5
3/28/23,Candyman,2021,https://boxd.it/kHFg,3.5
3/28/23,Fear Street: 1978,2021,https://boxd.it/lLBu,3.5
3/28/23,Friday the 13th,1980,https://boxd.it/24fs,3.5
3/28/23,Happy Feet,2006,https://boxd.it/1XH0,4
3/28/23,First Blood,1982,https://boxd.it/28U0,3.5
3/28/23,Scooby-Doo 2: Monsters Unleashed,2004,https://boxd.it/1UPA,3.5
3/28/23,Inferno,2016,https://boxd.it/6dMS,4
3/28/23,Anger Management,2003,https://boxd.it/1YvO,3.5
3/28/23,The Gift,2000,https://boxd.it/27ys,3.5
3/28/23,State of Play,2009,https://boxd.it/1JnA,3.5
3/28/23,Beverly Hills Ninja,1997,https://boxd.it/1Ydg,3.5
3/28/23,The Glass House,2001,https://boxd.it/27gS,3.5
3/29/23,I Am Wrath,2016,https://boxd.it/aWXa,2
3/29/23,Bigfoot vs. D.B. Cooper,2014,https://boxd.it/8ndM,2
3/29/23,Bird Box,2018,https://boxd.it/eh1i,2.5
3/29/23,Fear Street: 1666,2021,https://boxd.it/lLBE,3
3/29/23,Ice Age: Continental Drift,2012,https://boxd.it/lQ2,2.5
3/29/23,A Good Day to Die Hard,2013,https://boxd.it/JrK,2
3/29/23,Twins,1988,https://boxd.it/1YxK,2.5
3/29/23,Tremors: Shrieker Island,2020,https://boxd.it/oXDy,2.5
3/29/23,Tremors: A Cold Day in Hell,2018,https://boxd.it/hV8k,2.5
3/29/23,Lake Placid 2,2007,https://boxd.it/1Ji6,2.5
3/29/23,Anacondas: Trail of Blood,2009,https://boxd.it/1EXy,2.5
3/29/23,6-Headed Shark Attack,2018,https://boxd.it/iXD2,2.5
3/29/23,The Jurassic Games,2018,https://boxd.it/ifMa,2.5
3/29/23,Llamageddon,2015,https://boxd.it/kUzK,2.5
3/29/23,Tremors 5: Bloodlines,2015,https://boxd.it/bhra,3
3/29/23,Anaconda 3: Offspring,2008,https://boxd.it/1Nei,2.5
3/29/23,Agatha and the Midnight Murders,2020,https://boxd.it/s9LK,2.5
3/29/23,Tenet,2020,https://boxd.it/leq4,4.5
3/29/23,Fight Club,1999,https://boxd.it/2a9q,5
3/30/23,The Parent Trap,1998,https://boxd.it/1XJq,3
3/30/23,The Guilty,2021,https://boxd.it/kOPW,3
3/30/23,Point Break,1991,https://boxd.it/2958,3
3/30/23,Jungle Cruise,2021,https://boxd.it/g4YK,3
3/30/23,Grown Ups,2010,https://boxd.it/169a,3
3/30/23,Crawl,2019,https://boxd.it/iwYi,3
3/30/23,Annabelle: Creation,2017,https://boxd.it/dSxe,3
3/30/23,Annabelle Comes Home,2019,https://boxd.it/iU5m,3
3/30/23,Friday the 13th Part 2,1981,https://boxd.it/1XXC,3
3/30/23,Due Date,2010,https://boxd.it/YFs,3
3/30/23,The Final Destination,2009,https://boxd.it/1EmW,3
3/30/23,Skyscraper,2018,https://boxd.it/fVqa,3
3/30/23,The Ninth Gate,1999,https://boxd.it/29YM,3
3/30/23,The Man,2005,https://boxd.it/1Zek,3
3/30/23,Reservoir Dogs,1992,https://boxd.it/2agc,3.5
4/1/23,Piranha 3DD,2012,https://boxd.it/2qow,2
4/1/23,Django Unchained,2012,https://boxd.it/2cCk,4.5
4/1/23,Escape Room,2017,https://boxd.it/g0VW,2
4/1/23,Lake Placid vs. Anaconda,2015,https://boxd.it/b9Ca,2
4/3/23,Murder Mystery 2,2023,https://boxd.it/nHOo,3.5
4/4/23,American Beauty,1999,https://boxd.it/71Y,4
4/6/23,Being John Malkovich,1999,https://boxd.it/2ahu,4
4/6/23,1408,2007,https://boxd.it/25Vu,3.5
4/7/23,Paddington,2014,https://boxd.it/3RKw,4
4/8/23,The Super Mario Bros. Movie,2023,https://boxd.it/i8C8,4
4/9/23,The Hateful Eight,2015,https://boxd.it/8gw8,3.5
4/10/23,Good Will Hunting,1997,https://boxd.it/2ahY,4.5
4/14/23,The Truman Show,1998,https://boxd.it/18U8,4.5
4/16/23,The Shawshank Redemption,1994,https://boxd.it/2aHi,5
4/17/23,The Spy Next Door,2010,https://boxd.it/1zyo,3
4/17/23,Toy Story 4,2019,https://boxd.it/9ALu,3.5
4/17/23,Night at the Museum: Secret of the Tomb,2014,https://boxd.it/5x3m,3
4/17/23,Toy Story 2,1999,https://boxd.it/29qq,4
4/18/23,Toy Story,1995,https://boxd.it/29qA,4.5
4/18/23,Ratatouille,2007,https://boxd.it/27ww,4
4/18/23,The SpongeBob Movie: Sponge on the Run,2020,https://boxd.it/e1Ac,3
4/19/23,Planet of the Sharks,2016,https://boxd.it/elAc,1.5
4/19/23,Gravity,2013,https://boxd.it/GZY,1.5
4/19/23,The Midnight Sky,2020,https://boxd.it/mK6C,1
4/19/23,Empire of the Sharks,2017,https://boxd.it/glzs,1.5
4/19/23,Terminator Salvation,2009,https://boxd.it/2abQ,2
4/19/23,Brazen,2022,https://boxd.it/ywiI,2
4/19/23,Hero and the Terror,1988,https://boxd.it/14OA,2
4/19/23,Ice Sharks,2016,https://boxd.it/elBk,2
4/19/23,Zombie Tidal Wave,2019,https://boxd.it/n5bo,2
4/19/23,The Babadook,2014,https://boxd.it/77xu,2.5
4/19/23,Jaws 3-D,1983,https://boxd.it/1Idu,2.5
4/19/23,Wings of Desire,1987,https://boxd.it/2b26,3
4/19/23,Captain Marvel,2019,https://boxd.it/9vSA,3
4/19/23,Booksmart,2019,https://boxd.it/igNS,2.5
4/19/23,World War Z,2013,https://boxd.it/2p2E,2.5
4/19/23,Fantastic Four,2015,https://boxd.it/5a9c,2.5
4/19/23,Thir13en Ghosts,2001,https://boxd.it/1YPO,2.5
4/19/23,Jaws: The Revenge,1987,https://boxd.it/2a4U,2.5
4/19/23,Snitch,2013,https://boxd.it/4lvQ,2.5
4/19/23,First Kill,2017,https://boxd.it/esQQ,2.5
4/19/23,ABCD 2,2015,https://boxd.it/bafm,2.5
4/19/23,Thor,2011,https://boxd.it/1WQU,3
4/19/23,She's the Man,2006,https://boxd.it/1Y7W,3
4/19/23,Terminator 3: Rise of the Machines,2003,https://boxd.it/2aES,3.5
4/19/23,Jingle All the Way,1996,https://boxd.it/1Z58,3
4/19/23,The Mummy: Tomb of the Dragon Emperor,2008,https://boxd.it/28ci,3
4/19/23,Cop Out,2010,https://boxd.it/1yQm,3
4/19/23,The Fly II,1989,https://boxd.it/1WuE,3
4/19/23,A Thousand Words,2012,https://boxd.it/2oBS,3
4/19/23,Tremors 2: Aftershocks,1996,https://boxd.it/1UIk,3.5
4/19/23,Tremors 4: The Legend Begins,2004,https://boxd.it/1V9g,3
4/19/23,ABCD,2013,https://boxd.it/4VM4,3
4/19/23,Race 2,2013,https://boxd.it/Rbq,3
4/19/23,Race 3,2018,https://boxd.it/hTYS,2.5
4/19/23,Fear Street: 1994,2021,https://boxd.it/lLBk,3.5
4/19/23,The Hurt Locker,2008,https://boxd.it/1Soi,3.5
4/19/23,Dumb and Dumber,1994,https://boxd.it/206m,3.5
4/19/23,The Stepfather,2009,https://boxd.it/1Enq,3.5
4/19/23,Kabhi Khushi Kabhie Gham,2001,https://boxd.it/1Vtg,3.5
4/19/23,Rising Sun,1993,https://boxd.it/21d4,3.5
4/19/23,Project A: Part II,1987,https://boxd.it/1BLO,4
4/19/23,2:22,2017,https://boxd.it/86bO,3.5
4/19/23,The Vanished,2020,https://boxd.it/qU9k,3.5
4/19/23,Dobaaraa,2022,https://boxd.it/tXI4,3.5
4/19/23,Criminal Law,1989,https://boxd.it/Y76,3.5
4/19/23,Frozen,2013,https://boxd.it/3GNa,4
4/19/23,Insidious,2010,https://boxd.it/H4k,4
4/20/23,Whiplash,2014,https://boxd.it/7bQA,3
4/20/23,King Leopold's Ghost,2006,https://boxd.it/9e3K,4
4/21/23,Bee Movie,2007,https://boxd.it/22Vw,3
4/23/23,Kill Bill: Vol. 1,2003,https://boxd.it/70w,4.5
4/23/23,Donnie Darko,2001,https://boxd.it/2b2A,4.5
4/25/23,Army of Darkness,1992,https://boxd.it/29G4,3.5
4/26/23,Kill Bill: Vol. 2,2004,https://boxd.it/2au4,4
4/27/23,Evil Dead II,1987,https://boxd.it/29Ge,4
4/27/23,Sanders of the River,1935,https://boxd.it/35os,0.5
4/27/23,Bao,2018,https://boxd.it/iEl4,4
4/29/23,MH370: The Plane That Disappeared,2023,https://boxd.it/FuX4,3
4/30/23,You Again,2010,https://boxd.it/16iw,2.5
5/1/23,Alien,1979,https://boxd.it/2awY,3
5/2/23,The Terminator,1984,https://boxd.it/2aQY,4.5
5/2/23,Transformers: Revenge of the Fallen,2009,https://boxd.it/20gG,3
5/7/23,Guardians of the Galaxy Vol. 3,2023,https://boxd.it/fVNI,5
5/7/23,Transformers: Dark of the Moon,2011,https://boxd.it/16aC,3.5
5/9/23,The Meg,2018,https://boxd.it/bAL4,2.5
5/10/23,Life of Pi,2012,https://boxd.it/37pC,4
5/11/23,Tomorrowland,2015,https://boxd.it/4YaC,2.5
5/12/23,Are We There Yet?,2005,https://boxd.it/1Tms,3
5/12/23,Apocalypse Now,1979,https://boxd.it/6ZS,3.5
5/14/23,Pathaan,2023,https://boxd.it/wGeC,3.5
5/14/23,The Land Before Time,1988,https://boxd.it/1Sr2,3.5
5/16/23,A Kind of Murder,2016,https://boxd.it/9LMe,3.5
5/17/23,"history of the entire world, i guess",2017,https://boxd.it/rQx0,3
5/17/23,"Love, Death & Robots: Ice Age",2019,https://boxd.it/lJG8,3
5/17/23,Gone in the Night,2022,https://boxd.it/wYsi,2
5/20/23,Air,2023,https://boxd.it/Arlc,4
5/20/23,A Lifetime of Sundays,2019,https://boxd.it/n87O,3.5
5/21/23,The Matrix,1999,https://boxd.it/2a1m,4.5
5/22/23,Bride of Chucky,1998,https://boxd.it/1SJU,3
5/22/23,Perfect Blue,1997,https://boxd.it/1W7A,5
5/23/23,Munna Bhai M.B.B.S.,2003,https://boxd.it/1ENy,4
5/23/23,Lage Raho Munna Bhai,2006,https://boxd.it/1BRs,3.5
5/24/23,The Waterboy,1998,https://boxd.it/1VHi,3.5
5/25/23,House Party,2023,https://boxd.it/nqnU,3.5
5/25/23,White Men Can't Jump,2023,https://boxd.it/yEMG,3
5/25/23,Untold: Malice at the Palace,2021,https://boxd.it/wnUa,4
5/25/23,Dr. Jekyll and Mr. Mouse,1947,https://boxd.it/12Um,4
5/25/23,The Invisible Mouse,1947,https://boxd.it/12ay,4
5/25/23,Cue Ball Cat,1950,https://boxd.it/vzU,4
5/25/23,Heavenly Puss,1949,https://boxd.it/2ePK,4
5/26/23,Bad Boys,1995,https://boxd.it/1XVG,4
